Comedian,Comedian_Probability,Footballer,Footballer_Probability,Combined_Probability,Rounded_Probability
Patricia Routledge,0.0008798789286594,Ben Wright,0.0017015757536798,1.4971806511805936e-06,1e-06
Helen Atkinson-Wood,0.0017597578573188,Jack Cork,0.0008507878768399,1.4971806511805936e-06,1e-06
Rebecca Front,0.0017597578573188,Adam Smith,0.0008507878768399,1.4971806511805936e-06,1e-06
Rebecca Front,0.0017597578573188,Andros Townsend,0.0008507878768399,1.4971806511805936e-06,1e-06
Simon Day,0.0021117094287825,Lewis Page,0.0007089898973666,1.4971806511805864e-06,1e-06
Jane Leeves,0.0021117094287825,Rob Hunt,0.0007089898973666,1.4971806511805864e-06,1e-06
Sacha Baron Cohen,0.0021117094287825,Rob Hunt,0.0007089898973666,1.4971806511805864e-06,1e-06
Sacha Baron Cohen,0.0021117094287825,Harry Winks,0.0007089898973666,1.4971806511805864e-06,1e-06
Sacha Baron Cohen,0.0021117094287825,Lewis Page,0.0007089898973666,1.4971806511805864e-06,1e-06
Simon Day,0.0021117094287825,Rob Hunt,0.0007089898973666,1.4971806511805864e-06,1e-06
Ben Miller,0.0021117094287825,Rob Hunt,0.0007089898973666,1.4971806511805864e-06,1e-06
Ben Miller,0.0021117094287825,Harry Winks,0.0007089898973666,1.4971806511805864e-06,1e-06
Ben Miller,0.0021117094287825,Lewis Page,0.0007089898973666,1.4971806511805864e-06,1e-06
Stephen K. Amos,0.0021117094287825,Lewis Page,0.0007089898973666,1.4971806511805864e-06,1e-06
David Walliams,0.0021117094287825,Rob Hunt,0.0007089898973666,1.4971806511805864e-06,1e-06
Simon Day,0.0021117094287825,Harry Winks,0.0007089898973666,1.4971806511805864e-06,1e-06
Stephen K. Amos,0.0021117094287825,Harry Winks,0.0007089898973666,1.4971806511805864e-06,1e-06
Jane Leeves,0.0021117094287825,Lewis Page,0.0007089898973666,1.4971806511805864e-06,1e-06
David Walliams,0.0021117094287825,Harry Winks,0.0007089898973666,1.4971806511805864e-06,1e-06
Jane Leeves,0.0021117094287825,Harry Winks,0.0007089898973666,1.4971806511805864e-06,1e-06
Andy Zaltzman,0.0021117094287825,Rob Hunt,0.0007089898973666,1.4971806511805864e-06,1e-06
Stephen K. Amos,0.0021117094287825,Rob Hunt,0.0007089898973666,1.4971806511805864e-06,1e-06
David Walliams,0.0021117094287825,Lewis Page,0.0007089898973666,1.4971806511805864e-06,1e-06
Andy Zaltzman,0.0021117094287825,Harry Winks,0.0007089898973666,1.4971806511805864e-06,1e-06
Andy Zaltzman,0.0021117094287825,Lewis Page,0.0007089898973666,1.4971806511805864e-06,1e-06
Prunella Scales,0.001407806285855,Chris Smalling,0.0010634848460499,1.4971806511805862e-06,1e-06
Kenneth Williams,0.001407806285855,Chris Smalling,0.0010634848460499,1.4971806511805862e-06,1e-06
Gerald Scarfe,0.001407806285855,Chris Smalling,0.0010634848460499,1.4971806511805862e-06,1e-06
Celia Imrie,0.001407806285855,Chris Smalling,0.0010634848460499,1.4971806511805862e-06,1e-06
Jonathan Ross,0.001407806285855,Chris Smalling,0.0010634848460499,1.4971806511805862e-06,1e-06
Michael Flanders,0.001407806285855,Chris Smalling,0.0010634848460499,1.4971806511805862e-06,1e-06
Penelope Keith,0.001407806285855,Chris Smalling,0.0010634848460499,1.4971806511805862e-06,1e-06
Eleanor Bron,0.001407806285855,Chris Smalling,0.0010634848460499,1.4971806511805862e-06,1e-06
Bill Nighy,0.001407806285855,Chris Smalling,0.0010634848460499,1.4971806511805862e-06,1e-06
David Jason,0.001407806285855,Chris Smalling,0.0010634848460499,1.4971806511805862e-06,1e-06
Michael Barrymore,0.001407806285855,Chris Smalling,0.0010634848460499,1.4971806511805862e-06,1e-06
Chris Langham,0.001407806285855,Chris Smalling,0.0010634848460499,1.4971806511805862e-06,1e-06
Arthur Marshall,0.001407806285855,Chris Smalling,0.0010634848460499,1.4971806511805862e-06,1e-06
Amelia Dimoldenberg,0.0024636610002463,Harry Smith,0.0006068953521458,1.4951844103123522e-06,1e-06
Omid Djalili,0.0024636610002463,Jesse Lingard,0.0006068953521458,1.4951844103123522e-06,1e-06
Robin Ray,0.0024636610002463,Jack Payne,0.0006068953521458,1.4951844103123522e-06,1e-06
Robin Ray,0.0024636610002463,Eric Dier,0.0006068953521458,1.4951844103123522e-06,1e-06
Robin Ray,0.0024636610002463,Dele Alli,0.0006068953521458,1.4951844103123522e-06,1e-06
Omid Djalili,0.0024636610002463,Ashley Fletcher,0.0006068953521458,1.4951844103123522e-06,1e-06
Omid Djalili,0.0024636610002463,Joel Coleman,0.0006068953521458,1.4951844103123522e-06,1e-06
Omid Djalili,0.0024636610002463,Dean Henderson,0.0006068953521458,1.4951844103123522e-06,1e-06
Omid Djalili,0.0024636610002463,James Ward-Prowse,0.0006068953521458,1.4951844103123522e-06,1e-06
Robin Ray,0.0024636610002463,Harry Smith,0.0006068953521458,1.4951844103123522e-06,1e-06
Omid Djalili,0.0024636610002463,William Mannion,0.0006068953521458,1.4951844103123522e-06,1e-06
Omid Djalili,0.0024636610002463,Nick Pope,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Merton,0.0024636610002463,Dean Henderson,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Merton,0.0024636610002463,Joel Coleman,0.0006068953521458,1.4951844103123522e-06,1e-06
Omid Djalili,0.0024636610002463,Danny Johnson,0.0006068953521458,1.4951844103123522e-06,1e-06
Omid Djalili,0.0024636610002463,Harry Smith,0.0006068953521458,1.4951844103123522e-06,1e-06
Omid Djalili,0.0024636610002463,Kalvin Phillips,0.0006068953521458,1.4951844103123522e-06,1e-06
Robin Ray,0.0024636610002463,Kalvin Phillips,0.0006068953521458,1.4951844103123522e-06,1e-06
Robin Ray,0.0024636610002463,Danny Johnson,0.0006068953521458,1.4951844103123522e-06,1e-06
Omid Djalili,0.0024636610002463,Eric Dier,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Merton,0.0024636610002463,James Ward-Prowse,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Merton,0.0024636610002463,Nick Pope,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Merton,0.0024636610002463,William Mannion,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Kaye,0.0024636610002463,Jesse Lingard,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Kaye,0.0024636610002463,Dean Henderson,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Kaye,0.0024636610002463,Joel Coleman,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Kaye,0.0024636610002463,Ashley Fletcher,0.0006068953521458,1.4951844103123522e-06,1e-06
Amelia Dimoldenberg,0.0024636610002463,Ashley Fletcher,0.0006068953521458,1.4951844103123522e-06,1e-06
Robin Ray,0.0024636610002463,Nick Pope,0.0006068953521458,1.4951844103123522e-06,1e-06
Robin Ray,0.0024636610002463,Ashley Fletcher,0.0006068953521458,1.4951844103123522e-06,1e-06
Robin Ray,0.0024636610002463,Joel Coleman,0.0006068953521458,1.4951844103123522e-06,1e-06
Robin Ray,0.0024636610002463,Dean Henderson,0.0006068953521458,1.4951844103123522e-06,1e-06
Robin Ray,0.0024636610002463,Jesse Lingard,0.0006068953521458,1.4951844103123522e-06,1e-06
Robin Ray,0.0024636610002463,James Ward-Prowse,0.0006068953521458,1.4951844103123522e-06,1e-06
Robin Ray,0.0024636610002463,William Mannion,0.0006068953521458,1.4951844103123522e-06,1e-06
Omid Djalili,0.0024636610002463,Jack Payne,0.0006068953521458,1.4951844103123522e-06,1e-06
Omid Djalili,0.0024636610002463,Dele Alli,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Kaye,0.0024636610002463,James Ward-Prowse,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Merton,0.0024636610002463,Ashley Fletcher,0.0006068953521458,1.4951844103123522e-06,1e-06
Amelia Dimoldenberg,0.0024636610002463,Jesse Lingard,0.0006068953521458,1.4951844103123522e-06,1e-06
Amelia Dimoldenberg,0.0024636610002463,Dean Henderson,0.0006068953521458,1.4951844103123522e-06,1e-06
Amelia Dimoldenberg,0.0024636610002463,Dele Alli,0.0006068953521458,1.4951844103123522e-06,1e-06
Josie Long,0.0024636610002463,Ashley Fletcher,0.0006068953521458,1.4951844103123522e-06,1e-06
Josie Long,0.0024636610002463,Joel Coleman,0.0006068953521458,1.4951844103123522e-06,1e-06
Josie Long,0.0024636610002463,Dean Henderson,0.0006068953521458,1.4951844103123522e-06,1e-06
Josie Long,0.0024636610002463,Jesse Lingard,0.0006068953521458,1.4951844103123522e-06,1e-06
Amelia Dimoldenberg,0.0024636610002463,Joel Coleman,0.0006068953521458,1.4951844103123522e-06,1e-06
Josie Long,0.0024636610002463,Eric Dier,0.0006068953521458,1.4951844103123522e-06,1e-06
Josie Long,0.0024636610002463,Jack Payne,0.0006068953521458,1.4951844103123522e-06,1e-06
Josie Long,0.0024636610002463,Kalvin Phillips,0.0006068953521458,1.4951844103123522e-06,1e-06
Josie Long,0.0024636610002463,Harry Smith,0.0006068953521458,1.4951844103123522e-06,1e-06
Josie Long,0.0024636610002463,Danny Johnson,0.0006068953521458,1.4951844103123522e-06,1e-06
Josie Long,0.0024636610002463,Nick Pope,0.0006068953521458,1.4951844103123522e-06,1e-06
Josie Long,0.0024636610002463,William Mannion,0.0006068953521458,1.4951844103123522e-06,1e-06
Amelia Dimoldenberg,0.0024636610002463,James Ward-Prowse,0.0006068953521458,1.4951844103123522e-06,1e-06
Amelia Dimoldenberg,0.0024636610002463,Eric Dier,0.0006068953521458,1.4951844103123522e-06,1e-06
Josie Long,0.0024636610002463,Dele Alli,0.0006068953521458,1.4951844103123522e-06,1e-06
Miles Jupp,0.0024636610002463,Nick Pope,0.0006068953521458,1.4951844103123522e-06,1e-06
Miles Jupp,0.0024636610002463,Dele Alli,0.0006068953521458,1.4951844103123522e-06,1e-06
Miles Jupp,0.0024636610002463,Eric Dier,0.0006068953521458,1.4951844103123522e-06,1e-06
Miles Jupp,0.0024636610002463,Jack Payne,0.0006068953521458,1.4951844103123522e-06,1e-06
Miles Jupp,0.0024636610002463,Kalvin Phillips,0.0006068953521458,1.4951844103123522e-06,1e-06
Miles Jupp,0.0024636610002463,Harry Smith,0.0006068953521458,1.4951844103123522e-06,1e-06
Miles Jupp,0.0024636610002463,Danny Johnson,0.0006068953521458,1.4951844103123522e-06,1e-06
Miles Jupp,0.0024636610002463,William Mannion,0.0006068953521458,1.4951844103123522e-06,1e-06
Amelia Dimoldenberg,0.0024636610002463,William Mannion,0.0006068953521458,1.4951844103123522e-06,1e-06
Miles Jupp,0.0024636610002463,James Ward-Prowse,0.0006068953521458,1.4951844103123522e-06,1e-06
Miles Jupp,0.0024636610002463,Jesse Lingard,0.0006068953521458,1.4951844103123522e-06,1e-06
Miles Jupp,0.0024636610002463,Dean Henderson,0.0006068953521458,1.4951844103123522e-06,1e-06
Miles Jupp,0.0024636610002463,Joel Coleman,0.0006068953521458,1.4951844103123522e-06,1e-06
Miles Jupp,0.0024636610002463,Ashley Fletcher,0.0006068953521458,1.4951844103123522e-06,1e-06
Amelia Dimoldenberg,0.0024636610002463,Nick Pope,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Merton,0.0024636610002463,Danny Johnson,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Merton,0.0024636610002463,Jesse Lingard,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Kaye,0.0024636610002463,William Mannion,0.0006068953521458,1.4951844103123522e-06,1e-06
Willie Rushton,0.0024636610002463,Joel Coleman,0.0006068953521458,1.4951844103123522e-06,1e-06
Amelia Dimoldenberg,0.0024636610002463,Jack Payne,0.0006068953521458,1.4951844103123522e-06,1e-06
Nish Kumar,0.0024636610002463,Harry Smith,0.0006068953521458,1.4951844103123522e-06,1e-06
Rob Beckett,0.0024636610002463,Dele Alli,0.0006068953521458,1.4951844103123522e-06,1e-06
Rob Beckett,0.0024636610002463,Eric Dier,0.0006068953521458,1.4951844103123522e-06,1e-06
Rob Beckett,0.0024636610002463,Jack Payne,0.0006068953521458,1.4951844103123522e-06,1e-06
Rob Beckett,0.0024636610002463,Kalvin Phillips,0.0006068953521458,1.4951844103123522e-06,1e-06
Rob Beckett,0.0024636610002463,Harry Smith,0.0006068953521458,1.4951844103123522e-06,1e-06
Rob Beckett,0.0024636610002463,Danny Johnson,0.0006068953521458,1.4951844103123522e-06,1e-06
Rob Beckett,0.0024636610002463,Nick Pope,0.0006068953521458,1.4951844103123522e-06,1e-06
Rob Beckett,0.0024636610002463,William Mannion,0.0006068953521458,1.4951844103123522e-06,1e-06
Rob Beckett,0.0024636610002463,James Ward-Prowse,0.0006068953521458,1.4951844103123522e-06,1e-06
Rob Beckett,0.0024636610002463,Jesse Lingard,0.0006068953521458,1.4951844103123522e-06,1e-06
Nish Kumar,0.0024636610002463,Ashley Fletcher,0.0006068953521458,1.4951844103123522e-06,1e-06
Rob Beckett,0.0024636610002463,Joel Coleman,0.0006068953521458,1.4951844103123522e-06,1e-06
Rob Beckett,0.0024636610002463,Ashley Fletcher,0.0006068953521458,1.4951844103123522e-06,1e-06
Amelia Dimoldenberg,0.0024636610002463,Kalvin Phillips,0.0006068953521458,1.4951844103123522e-06,1e-06
Sara Pascoe,0.0024636610002463,Dele Alli,0.0006068953521458,1.4951844103123522e-06,1e-06
Nish Kumar,0.0024636610002463,Kalvin Phillips,0.0006068953521458,1.4951844103123522e-06,1e-06
Sara Pascoe,0.0024636610002463,Nick Pope,0.0006068953521458,1.4951844103123522e-06,1e-06
Sara Pascoe,0.0024636610002463,Ashley Fletcher,0.0006068953521458,1.4951844103123522e-06,1e-06
Sara Pascoe,0.0024636610002463,Joel Coleman,0.0006068953521458,1.4951844103123522e-06,1e-06
Sara Pascoe,0.0024636610002463,Dean Henderson,0.0006068953521458,1.4951844103123522e-06,1e-06
Sara Pascoe,0.0024636610002463,Jesse Lingard,0.0006068953521458,1.4951844103123522e-06,1e-06
Sara Pascoe,0.0024636610002463,James Ward-Prowse,0.0006068953521458,1.4951844103123522e-06,1e-06
Sara Pascoe,0.0024636610002463,William Mannion,0.0006068953521458,1.4951844103123522e-06,1e-06
Sara Pascoe,0.0024636610002463,Danny Johnson,0.0006068953521458,1.4951844103123522e-06,1e-06
Nish Kumar,0.0024636610002463,Jack Payne,0.0006068953521458,1.4951844103123522e-06,1e-06
Sara Pascoe,0.0024636610002463,Harry Smith,0.0006068953521458,1.4951844103123522e-06,1e-06
Sara Pascoe,0.0024636610002463,Kalvin Phillips,0.0006068953521458,1.4951844103123522e-06,1e-06
Nish Kumar,0.0024636610002463,Dele Alli,0.0006068953521458,1.4951844103123522e-06,1e-06
Nish Kumar,0.0024636610002463,Eric Dier,0.0006068953521458,1.4951844103123522e-06,1e-06
Sara Pascoe,0.0024636610002463,Jack Payne,0.0006068953521458,1.4951844103123522e-06,1e-06
Sara Pascoe,0.0024636610002463,Eric Dier,0.0006068953521458,1.4951844103123522e-06,1e-06
Willie Rushton,0.0024636610002463,Ashley Fletcher,0.0006068953521458,1.4951844103123522e-06,1e-06
Rob Beckett,0.0024636610002463,Dean Henderson,0.0006068953521458,1.4951844103123522e-06,1e-06
Willie Rushton,0.0024636610002463,Dean Henderson,0.0006068953521458,1.4951844103123522e-06,1e-06
Amelia Dimoldenberg,0.0024636610002463,Danny Johnson,0.0006068953521458,1.4951844103123522e-06,1e-06
Nish Kumar,0.0024636610002463,Jesse Lingard,0.0006068953521458,1.4951844103123522e-06,1e-06
Nish Kumar,0.0024636610002463,Dean Henderson,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Merton,0.0024636610002463,Dele Alli,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Merton,0.0024636610002463,Eric Dier,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Merton,0.0024636610002463,Jack Payne,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Merton,0.0024636610002463,Kalvin Phillips,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Merton,0.0024636610002463,Harry Smith,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Kaye,0.0024636610002463,Dele Alli,0.0006068953521458,1.4951844103123522e-06,1e-06
Nish Kumar,0.0024636610002463,William Mannion,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Kaye,0.0024636610002463,Eric Dier,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Kaye,0.0024636610002463,Jack Payne,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Kaye,0.0024636610002463,Kalvin Phillips,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Kaye,0.0024636610002463,Harry Smith,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Kaye,0.0024636610002463,Danny Johnson,0.0006068953521458,1.4951844103123522e-06,1e-06
Paul Kaye,0.0024636610002463,Nick Pope,0.0006068953521458,1.4951844103123522e-06,1e-06
Nish Kumar,0.0024636610002463,Joel Coleman,0.0006068953521458,1.4951844103123522e-06,1e-06
Nish Kumar,0.0024636610002463,James Ward-Prowse,0.0006068953521458,1.4951844103123522e-06,1e-06
Josie Long,0.0024636610002463,James Ward-Prowse,0.0006068953521458,1.4951844103123522e-06,1e-06
Willie Rushton,0.0024636610002463,James Ward-Prowse,0.0006068953521458,1.4951844103123522e-06,1e-06
Willie Rushton,0.0024636610002463,William Mannion,0.0006068953521458,1.4951844103123522e-06,1e-06
Willie Rushton,0.0024636610002463,Eric Dier,0.0006068953521458,1.4951844103123522e-06,1e-06
Willie Rushton,0.0024636610002463,Jack Payne,0.0006068953521458,1.4951844103123522e-06,1e-06
Willie Rushton,0.0024636610002463,Kalvin Phillips,0.0006068953521458,1.4951844103123522e-06,1e-06
Willie Rushton,0.0024636610002463,Harry Smith,0.0006068953521458,1.4951844103123522e-06,1e-06
Willie Rushton,0.0024636610002463,Danny Johnson,0.0006068953521458,1.4951844103123522e-06,1e-06
Willie Rushton,0.0024636610002463,Nick Pope,0.0006068953521458,1.4951844103123522e-06,1e-06
Willie Rushton,0.0024636610002463,Dele Alli,0.0006068953521458,1.4951844103123522e-06,1e-06
Nish Kumar,0.0024636610002463,Danny Johnson,0.0006068953521458,1.4951844103123522e-06,1e-06
Willie Rushton,0.0024636610002463,Jesse Lingard,0.0006068953521458,1.4951844103123522e-06,1e-06
Nish Kumar,0.0024636610002463,Nick Pope,0.0006068953521458,1.4951844103123522e-06,1e-06
Angus Deayton,0.0025340513145391,Gary Bradshaw,0.000589879594609,1.494785162138728e-06,1e-06
Angus Deayton,0.0025340513145391,David Watson,0.000589879594609,1.494785162138728e-06,1e-06
Angus Deayton,0.0025340513145391,Peter Thomson,0.000589879594609,1.494785162138728e-06,1e-06
Angus Deayton,0.0025340513145391,Lee Shearer,0.000589879594609,1.494785162138728e-06,1e-06
Angus Deayton,0.0025340513145391,Richard Walker,0.000589879594609,1.494785162138728e-06,1e-06
Angus Deayton,0.0025340513145391,Steve Bushell,0.000589879594609,1.494785162138728e-06,1e-06
Angus Deayton,0.0025340513145391,Steve Williams,0.000589879594609,1.494785162138728e-06,1e-06
Angus Deayton,0.0025340513145391,Steve Bowey,0.000589879594609,1.494785162138728e-06,1e-06
Andi Osho,0.0025340513145391,Peter Thomson,0.000589879594609,1.494785162138728e-06,1e-06
Angus Deayton,0.0025340513145391,Ryan Mallon,0.000589879594609,1.494785162138728e-06,1e-06
Angus Deayton,0.0025340513145391,Joe Parkinson,0.000589879594609,1.494785162138728e-06,1e-06
Angus Deayton,0.0025340513145391,Jim Rodwell,0.000589879594609,1.494785162138728e-06,1e-06
Angus Deayton,0.0025340513145391,Chris Allen,0.000589879594609,1.494785162138728e-06,1e-06
Angus Deayton,0.0025340513145391,Nicky Hill,0.000589879594609,1.494785162138728e-06,1e-06
Angus Deayton,0.0025340513145391,Paul Robinson,0.000589879594609,1.494785162138728e-06,1e-06
Angus Deayton,0.0025340513145391,Richard Smith,0.000589879594609,1.494785162138728e-06,1e-06
Angus Deayton,0.0025340513145391,Mark Salter,0.000589879594609,1.494785162138728e-06,1e-06
Angus Deayton,0.0025340513145391,Jason Smith,0.000589879594609,1.494785162138728e-06,1e-06
Angus Deayton,0.0025340513145391,David Soames,0.000589879594609,1.494785162138728e-06,1e-06
Angus Deayton,0.0025340513145391,Shaun Smith,0.000589879594609,1.494785162138728e-06,1e-06
Dave Lamb,0.0025340513145391,Paul Robinson,0.000589879594609,1.494785162138728e-06,1e-06
Angus Deayton,0.0025340513145391,Phil Walsh,0.000589879594609,1.494785162138728e-06,1e-06
Dave Lamb,0.0025340513145391,Mark Salter,0.000589879594609,1.494785162138728e-06,1e-06
Angus Deayton,0.0025340513145391,Sam McMahon,0.000589879594609,1.494785162138728e-06,1e-06
Andi Osho,0.0025340513145391,Steve McMahon,0.000589879594609,1.494785162138728e-06,1e-06
Andi Osho,0.0025340513145391,Barry Jones,0.000589879594609,1.494785162138728e-06,1e-06
Andi Osho,0.0025340513145391,Sonny Parker,0.000589879594609,1.494785162138728e-06,1e-06
Andi Osho,0.0025340513145391,Jon Richardson,0.000589879594609,1.494785162138728e-06,1e-06
